add6.pla.lattice1optimized_F_5_1	1	3	7	7	10.063	4.30761	12
add6.pla.lattice1optimized_F_0_2	1	3	7	7	9.46801	4.14098	12
add6.pla.lattice1optimized_F_1_2	1	3	7	7	9.57015	4.21329	12
add6.pla.lattice1optimized_F_2_2	1	3	7	7	9.24622	3.98732	12
add6.pla.lattice1optimized_F_3_2	1	3	7	7	9.3351	4.11591	12
add6.pla.lattice1optimized_F_4_2	1	3	8	7	9.55376	3.99543	12
add6.pla.lattice1optimized_F_5_2	1	3	7	7	9.31114	3.97367	12
add6.pla.lattice1optimized_F_0_3	1	3	7	7	9.3673	4.24235	12
add6.pla.lattice1optimized_F_1_3	1	3	7	7	9.54428	4.07226	12
add6.pla.lattice1optimized_F_2_3	1	3	7	7	9.61937	4.08363	12
add6.pla.lattice1optimized_F_3_3	1	3	7	7	9.51089	4.22123	12
add6.pla.lattice1optimized_F_4_3	1	3	8	7	9.7641	4.17601	12
add6.pla.lattice1optimized_F_5_3	1	3	8	7	9.87903	4.14053	12
add6.pla.lattice1optimized_F_0_4	1	3	8	7	9.9423	4.04619	12
add6.pla.lattice1optimized_F_1_4	1	3	8	7	9.42804	3.94239	12
add6.pla.lattice1optimized_F_2_4	1	3	7	7	9.57307	4.27929	12
add6.pla.lattice1optimized_F_3_4	1	3	7	7	9.6068	4.17973	12
add6.pla.lattice1optimized_F_4_4	1	3	8	7	9.46618	3.86476	12
add6.pla.lattice1optimized_F_5_4	1	3	8	7	9.24516	3.90571	12
add6.pla.lattice1optimized_F_0_5	1	3	8	7	9.34746	4.0134	12
add6.pla.lattice1optimized_F_1_5	1	3	8	7	9.28725	4.03854	12
add6.pla.lattice1optimized_F_2_5	1	3	7	7	9.25502	4.2337	12
add6.pla.lattice1optimized_F_3_5	1	3	10	7	9.39318	3.94043	12
add6.pla.lattice1optimized_F_4_5	1	3	8	7	9.26665	3.93311	12
add6.pla.lattice1optimized_F_5_5	1	3	8	7	9.27347	3.949	12
add6.pla.lattice1optimized	1	3	7	7	9.5156	7.71839	12
add6.pla.lattice1optimized_T_0_0	1	4	7	7	9.20937	4.13427	12
add6.pla.lattice1optimized_T_1_0	1	4	8	7	9.39704	4.41493	12
add6.pla.lattice1optimized_T_2_0	1	4	7	7	9.33526	4.30142	12
add6.pla.lattice1optimized_T_3_0	1	3	7	7	9.4681	4.32065	12
add6.pla.lattice1optimized_T_4_0	1	3	7	7	9.86677	4.42648	12
add6.pla.lattice1optimized_T_5_0	1	3	7	7	9.56508	4.46062	12
add6.pla.lattice1optimized_T_0_1	1	3	7	7	9.46571	4.5505	12
add6.pla.lattice1optimized_T_1_1	1	4	7	7	9.60239	4.52285	12
add6.pla.lattice1optimized_T_2_1	1	4	7	7	9.46047	4.26568	12
add6.pla.lattice1optimized_T_3_1	1	3	7	7	9.56602	4.20832	12
add6.pla.lattice1optimized_T_4_1	1	3	7	7	9.60435	4.12691	12
add6.pla.lattice1optimized_T_5_1	1	4	7	7	9.61543	4.21662	12
add6.pla.lattice1optimized_T_0_2	1	3	7	7	9.6027	4.33474	12
add6.pla.lattice1optimized_T_1_2	1	3	7	7	9.55118	4.50947	12
add6.pla.lattice1optimized_T_2_2	1	3	7	7	9.56811	4.20162	12
add6.pla.lattice1optimized_T_3_2	1	3	7	7	9.50971	4.14182	12
add6.pla.lattice1optimized_T_4_2	1	3	7	7	9.45329	4.14851	12
add6.pla.lattice1optimized_T_5_2	1	3	7	7	9.56098	4.20833	12
add6.pla.lattice1optimized_T_0_3	1	3	7	7	9.68123	4.2229	12
add6.pla.lattice1optimized_T_1_3	1	3	8	7	9.61439	4.48854	12
add6.pla.lattice1optimized_T_2_3	1	3	7	7	9.43813	4.27903	12
add6.pla.lattice1optimized_T_3_3	1	3	7	7	9.47991	4.26472	12
add6.pla.lattice1optimized_T_4_3	1	3	7	7	9.58306	4.33131	12
add6.pla.lattice1optimized_T_5_3	1	3	7	7	9.43157	4.09041	12
add6.pla.lattice1optimized_T_0_4	1	3	7	7	9.43616	4.09275	12
add6.pla.lattice1optimized_T_1_4	1	3	8	7	9.45978	4.53736	12
add6.pla.lattice2optimized	2	16	17	17	9.68012	59.0413	12
add6.pla.lattice2optimized_F_0_0	2	15	18	17	9.51815	29.24	12
add6.pla.lattice2optimized_F_1_0	2	15	18	17	9.23256	29.2827	12
add6.pla.lattice2optimized_F_2_0	2	15	18	17	9.36587	29.0322	12
add6.pla.lattice2optimized_F_3_0	2	15	17	17	9.13167	29.8066	12
add6.pla.lattice2optimized_F_4_0	2	15	18	17	9.39361	28.8426	12
add6.pla.lattice2optimized_F_5_0	2	15	18	17	9.37241	28.7927	12
add6.pla.lattice2optimized_F_6_0	2	15	18	17	9.40814	28.3304	12
add6.pla.lattice2optimized_F_7_0	2	15	18	17	9.28996	28.6352	12
add6.pla.lattice2optimized_F_8_0	2	15	18	17	9.31273	28.6612	12
add6.pla.lattice2optimized_F_9_0	2	15	18	17	9.24567	28.4291	12
add6.pla.lattice2optimized_F_10_0	2	15	17	17	9.24863	28.8673	12
add6.pla.lattice2optimized_F_11_0	2	15	17	17	9.32109	29.1764	12
add6.pla.lattice2optimized_F_12_0	2	15	18	17	9.33627	28.6391	12
add6.pla.lattice2optimized_F_13_0	2	15	18	17	9.2749	28.6044	12
add6.pla.lattice2optimized_F_14_0	2	15	18	17	9.43089	28.6738	12
add6.pla.lattice2optimized_F_15_0	2	15	18	17	9.39223	28.7413	12
add6.pla.lattice2optimized_F_0_1	2	15	19	17	9.40283	28.944	12
add6.pla.lattice2optimized_F_1_1	2	14	17	17	9.36969	28.7921	12
